word;polarity
totale;0.1
toverachtig;0.3
toverachtige;0.3
toxisch;-0.4
toxische;-0.4
traag;-0.3
traangas;-0.1
trage;-0.3
tragikomisch;0.4
tragikomische;0.4
tragisch;-0.8
tragische;-0.8
transcendent;0.1
transcendente;0.1
Transsylvanisch;0
transsylvanische;0
traumatisch;-0.6
traumatische;-0.6
treffend;0.3
treffende;0.3
trefzeker;0.7
trefzekere;0.7
trendy;0.4
trendye;0.4
treurig;-0.5
treurige;-0.5
triest;-0.6
trieste;-0.6
triomfantelijk;0.1
triomfantelijke;0.1
triviaal;-0.2
triviale;-0.2
troebel;-0.1
troebele;-0.1
Trojaans;0
trojaanse;-0.4
troosteloos;-0.6
troosteloze;-0.6
trots;0.2
trotse;0.2
trouw;0.7
trouwe;0.7
trouweloos;-0.6
trouweloze;-0.6
trouwhartig;0.6
trouwhartige;0.6
truttig;-0.5
truttige;-0.5
tsjeef;-0.4
tsjeven;-0.4
tumultueus;-0.4
tumultueuze;-0.4
turbulent;-0.3
turbulente;-0.3
tussenliggend;-0.1
tussenliggende;-0.1
tussentijds;-0.1
tussentijdse;-0.1
tuttig;-0.5
tuttige;-0.5
tweedehands;-0.1
tweedehandse;-0.1
tweederangs;-0.6
tweederangse;-0.6
tweederangskandidaat;-0.6
tweeledig;-0.1
tweeledige;-0.1
tweestemmig;0.1
tweestemmige;0.1
twijfelachtig;-0.4
twijfelachtige;-0.4
twistziek;-0.7
twistzieke;-0.7
typerend;0
typerende;0
typisch;0
typische;0
typografisch;0
typografische;0
uitbundig;0.3
uitbundige;0.3
uitdagendere;0.5
uiteindelijk;0
uiteindelijke;0
uiterlijk;0
uiterlijke;0
uiterst;0
uiterste;0
uitgebreid;0.1
uitgebreide;0.1
uitgekookt;-0.6
uitgekookte;-0.6
uitgelezen;0.8
uitgelezene;0.8
uitgemergeld;-0.3
uitgemergelde;-0.3
uitgestrekt;0.1
uitgestrekte;0.1
uitgevallen;0
uitgevallene;0
uitgewerkt;0.3
uitgewerkte;0.3
uitheems;0.4
uitheemse;0.4
uitlaatgassen;-0.2
uitmuntend;1
uitmuntende;1
uitnemend;0.2
uitnemende;0.2
uitsloverig;-0.6
uitstekend;0.9
uitstekende;0.9
uitverkocht;0.3
uitverkochte;0.3
uitvoerbaar;0.3
uitvoerbare;0.3
uitvoerig;0.4
uitvoerige;0.4
uitzichtloos;-0.6
uitzichtloze;-0.6
uitzinnig;0
uitzinnige;0
uitzonderlijk;0.8
uitzonderlijke;0.8
ultiem;0.4
ultieme;0.4
unaniem;0
unanieme;0
uniek;0.6
unieke;0.6
unilateraal;-0.1
unilaterale;-0.1
universeel;0.4
universele;0.4
up-to-date;0
urenlang;-0.2
urenlange;-0.2
urgent;-0.2
urgente;-0.2
utopisch;-0.4
utopische;-0.4
Utrechts;0
utrechtse;0
vaag;-0.4
vaardig;0.5
vaardige;0.5
vage;-0.4
vakbekwaam;0.6
vakbekwame;0.6
vakkundig;0.5
vakkundige;0.5
valide;0.2
vals;-0.6
valse;-0.6
vanzelfsprekend;0.1
vanzelfsprekende;0.1
variabel;0
variabele;0
vast;0
vastberaden;0.1
vastberadener;0.1
vastbesloten;0.5
vastbeslotene;0.5
vaste;0
vatbaar;-0.2
vatbare;-0.2
veelbelovend;0.6
veelbelovende;0.6
veelbewogen;0.6
veelbewogene;0.6
veelgelezen;0.5
veelgelezene;0.5
veelgeprezen;0.5
veelgeprezene;0.5
veelomvattend;-0.1
veelomvattende;-0.1
veelsoortig;0
veelsoortige;0
veelvuldig;0.1
veelvuldige;0.1
veelzeggend;0.4
veelzeggende;0.4
veelzijdig;0.2
veelzijdige;0.2
veilig;0.4
veilige;0.4
venijnig;-0.4
venijnige;-0.4
ver;0.1
verantwoordelijk;0.2
verantwoordelijke;0.2
verantwoordelijkheid;0.2
verantwoordelijkheidsgevoel;0.2
verantwoordelijksheidsgevoel;0.2
verantwoordingsbewuste;0.2
verbaal;-0.8
verbaasd;0.1
verbaasde;0.1
verbale;-0.8
verbazingwekkend;0.5
verbazingwekkende;0.5
verbeterpunt;-0.2
verblindend;0.7
verblindende;0.7
verbluffend;0.6
verbluffende;0.6
verbolgen;-0.6
verbolgene;-0.6
verborgen;-0.1
verborgene;-0.1
verdedigbaar;0.3
verdedigbare;0.3
verdekt;-0.3
verdekte;-0.3
verder;0
verdere;0
verderfelijk;-0.8
verderfelijke;-0.8
verdicht;-0.1
verdichte;-0.1
verdienstelijk;0.3
verdienstelijke;0.3
verdoofd;-0.4
verdoofde;-0.4
verdraagzaam;0.4
verdraagzame;0.4
verdrietig;-0.6
verdrietige;-0.6
vereist;0.4
vereiste;0.4
verfrissend;0.6
verfrissende;0.6
vergaand;-0.3
vergaande;-0.3
vergeefs;-0.5
vergeefse;-0.5
vergelijkbaar;0
vergelijkbare;0
vergenoegd;0.4
vergenoegde;0.4
vergevorderd;0
vergevorderde;0
vergezocht;-0.5
vergezochte;-0.5
verhandelbaar;0.8
verhandelbare;0.8
verheugd;0.4
verheugde;0.4
verheven;1
verhevene;1
verhit;-0.1
verhitte;-0.1
verkeerd;-0.5
verkeerde;-0.5
verkeersellende;-0.1
verkeersinfarct;-0.1
verkeken;-0.6
verkekene;-0.6
verklaarbaar;0.4
verklaarbare;0.4
verklarend;0.2
verklarende;0.2
verkloten;-0.4
verknipt;-0.4
verknipte;-0.4
verkrijgbaar;0.1
verkrijgbare;0.1
verleden;0
verledene;0
verlegen;-0.1
verlegene;-0.1
verlekkerd;0.5
verlekkerde;0.5
verlicht;0
verlichte;0
verliefd;0.9
verliefde;0.9
verliesgevend;-0.1
verliesgevende;-0.1
verliezer;0.5
verlokkelijk;0.4
verlokkelijke;0.4
verloren;-0.2
vermaard;0.5
vermaarde;0.5
vermakelijk;0.6
vermakelijke;0.6
vermaledijd;-0.2
vermaledijde;-0.2
vermeend;-0.1
vermeende;-0.1
vermetel;0.9
vermetele;0.9
vermoedelijk;0.1
vermoedelijke;0.1
vermoeid;-0.5
vermoeide;-0.5
vermoeiend;-0.4
vermoeiende;-0.4
vermogend;0.3
vermogende;0.3
vernederend;-0.4
vernederende;-0.4
vernieuwing;0.2
vernuftig;0.7
vernuftige;0.7
verontwaardigd;-0.4
verontwaardigde;-0.4
verpleegkundig;0
verpleegkundige;0
verpletterend;-0.4
verpletterende;-0.4
verplichtend;-0.1
verplichtende;-0.1
verrassend;0.6
verrassende;0.6
verrast;0.4
verraste;0.4
verre;0.1
verregaand;-0.2
verregaande;-0.2
verrukkelijk;0.9
verrukkelijke;0.9
vers;0
verschillend;0
verschillende;0
verschrikkelijk;-0.5
verschrikkelijke;-0.5
verschuldigd;-0.2
verschuldigde;-0.2
verse;0
verslaafd;-0.4
verslaafde;-0.4
verslavend;0
verslavende;0
verslechtert;-0.2
verstaanbaar;0.2
verstaanbare;0.2
verstandig;0.6
verstandige;0.6
versteld;0
verstelde;0
verstokt;-0.3
verstokte;-0.3
verstoord;-0.4
verstoorde;-0.4
verstrekkend;-0.1
verstrekkende;-0.1
verstrooid;0
verstrooide;0
versuft;-0.5
versufte;-0.5
verteerbaar;0
verteerbare;0
vertrouwd;0.5
vertrouwde;0.5
vertrouwenwekkend;0.1
vertrouwenwekkende;0.1
vervangbaar;-0.5
vervangbare;-0.5
verveeld;-0.4
verveelde;-0.4
vervelend;-0.6
vervelende;-0.6
vervelens;-0.4
vervloekt;-0.4
vervloekte;-0.4
verwaarloosbaar;-0.3
verwaarloosbare;-0.3
verwachtingsvol;0.3
verwachtingsvolle;0.3
verwant;0
verwante;0
verwarren;-0.2
verwarrend;-0.5
verwarrende;-0.5
verwend;-0.3
verwende;-0.3
verwerpelijk;-0.4
verwerpelijke;-0.4
verwijfd;-0.3
verwijfde;-0.3
verwoed;0.1
verwoede;0.1
verwoestend;-0.6
verwoestende;-0.6
verwondingen;-0.1
verzachtend;0.1
verzachtende;0.1
verzengend;-0.6
verzengende;-0.6
verziend;0.1
verziende;0.1
vet;-0.2
vette;-0.2
vettig;-0.5
vettige;-0.5
Victoriaans;0
victoriaanse;-0.1
vierkant;0.1
vierkante;0.1
vies;-0.8
vieze;-0.8
vijandelijk;-0.5
vijandelijke;-0.5
vindingrijk;0.6
vindingrijke;0.6
vinnig;0.2
vinnige;0.2
violet;0
violette;0
virtueel;0
virtuele;0
virtuoos;1
virtuoze;1
visrijk;0.5
visrijke;0.5
visueel;0.1
visuele;0.1
vitaal;0.1
vitale;0.1
vlak;-0.1
vlakke;-0.1
vlekkeloos;0.8
vlekkeloze;0.8
vleselijk;0.2
vleselijke;0.2
vliegensvlug;0.1
vliegensvlugge;0.1
vlijmscherp;-0.3
vlijmscherpe;-0.3
vloeiend;0.9
vloeiende;0.9
vloeiendheid;0.9
vlot;0.4
vlotte;0.4
vluchtig;-0.1
vluchtige;-0.1
vlug;0.1
vlugge;0.1
vocaal;0.1
vocale;0.1
vochtig;0.1
vochtige;0.1
voedselarm;-0.3
voedselarme;-0.3
voedzaam;0.6
voedzame;0.6
voelbaar;0
voelbare;0
vogelvrij;-0.4
vogelvrije;-0.4
vol;0.3
volautomatisch;0
volautomatische;0
voldaan;0.4
voldane;0.4
voldoende;0.3
volgeboekt;-0.1
volgeboekte;-0.1
volgend;0
volgende;0
volgens verwachting;0.1
volhard;0.4333333
volharden;0.4333333
volhardend;0.4333333
volhardende;0.4333333
volkenrechtelijk;0
volkenrechtelijke;0
volkomen;0.1
volkomene;0.1
volks;-0.4
volkse;-0.4
volle;0.3
volledig;0.1
volledige;0.1
volleerd;0.5
volleerde;0.5
volmaakt;1
volmaakte;1
volmondig;-0.1
volmondige;-0.1
volslagen;0
volslagene;0
volstrekt;0.1
volstrekte;0.1
volwaardig;0.6
volwaardige;0.6
volwassen;0.1
volwassene;0.1
vooraanstaand;0.8
vooraanstaande;0.8
voorbarig;-0.1
voorbarige;-0.1
voorbeeldig;1
voorbeeldige;1
voorbeeldstudent;1
voorbij;0
voorbije;0
voorgaand;0
voorgaande;0
voorlaatst;0
voorlaatste;0
voorlopig;-0.1
voorlopige;-0.1
voormalig;0
voormalige;0
voornaam;0.3
voorname;0.3
voornamelijk;0
voornamelijke;0
voorspelbaar;-0.5
voorspelbare;-0.5
voorspellend;-0.1
voorspellende;-0.1
voorspoedig;0.5
voorspoedige;0.5
voorstelbaar;0.1
voorstelbare;0.1
voortdurend;-0.1
voortdurende;-0.1
voortijdig;-0.1
voortijdige;-0.1
voortreffelijk;0.9
voortreffelijke;0.9
voortvarend;0.1
voortvarende;0.1
voortvluchtig;-0.3
voortvluchtige;-0.3
vooruitstrevend;0.1
vooruitstrevende;0.1
voorwaardelijk;-0.1
voorwaardelijke;-0.1
voorzichtig;0.4
voorzichtige;0.4
vorig;0
vorige;0
vraatzuchtig;-0.2
vraatzuchtige;-0.2
vredig;0.1
vredige;0.1
vreemd;-0.3
vreemde;-0.3
vrekkig;-0.3
vrekkige;-0.3
vreselijk;-0.7
vreselijke;-0.7
vreugdeloos;-0.4
vreugdeloze;-0.4
vriendelijk;0.5
vriendelijke;0.5
vriendschappelijk;0.375
vriendschappelijke;0.375
vrij;0.5
vrijblijvend;0.1
vrijblijvende;0.1
vrije;0.5
vrijgevochten;0.1
vrijgevochtene;0.1
vrijpostig;-0.5
vrijpostige;-0.5
vrijwillig;0.2
vrijwillige;0.2
vrijzinnig;0.1
vrijzinnige;0.1
vroed;0
vroede;0
vroeg;0.1
vroege;0.1
vroeger;0
vroegere;0
vroegrijp;0.1
vroegrijpe;0.1
vroegtijdig;0.1
vroegtijdige;0.1
vrolijk;0.9
vrolijke;0.9
vrouwelijk;0
vrouwelijke;0
vruchteloos;-0.4
vruchteloze;-0.4
vuil;-0.5
vuile;-0.5
vuistdik;-0.1
vuistdikke;-0.1
vulgair;-0.9
vulgaire;-0.9
vurig;0.3
vurige;0.3
vuurgevaarlijk;-0.7
vuurgevaarlijke;-0.7
waanwijs;-0.5
waanwijze;-0.5
waanzinnig;-0.5
waanzinnige;-0.5
waar;0.2
waard;0.2
waarde;0.2
waardeloos;-0.8
waardeloze;-0.8
waardevol;0.8
waardevolle;0.8
waardevrij;0
waardevrije;0
waardig;0.6
waardige;0.6
waargebeurd;0.1
waarheidsgetrouw;0.6
waarheidsgetrouwe;0.6
waarneembaar;0.1
waarneembare;0.1
waarschijnlijk;0.1
waarschijnlijke;0.1
wakker;0.3
wakkere;0.3
walgelijk;-0.9
walgelijke;-0.9
wanhopig;-0.6
wanhopige;-0.6
wankel;-0.5
wankele;-0.5
wantrouwend;-0.5
wantrouwende;-0.5
wantrouwig;-0.3
wantrouwige;-0.3
ware;0.2
warm;0.7
warmbloedig;0.4
warmbloedige;0.4
warme;0.7
warrig;-0.4
warrige;-0.4
waterdicht;0.1
waterdichte;0.1
waterig;0
waterige;0
waterrijk;0.4
waterrijke;0.4
wauw;0.8
wazig;-0.4
wazige;-0.4
wederzijds;0.1
wederzijdse;0.1
wee;0.3
weelderig;0.6
weelderige;0.6
weemoedig;-0.4
weemoedige;-0.4
weerbarstig;-0.5
weerbarstige;-0.5
weergaloos;1
weergaloze;1
weerlegbaar;-0.2
weerlegbare;-0.2
weerloos;-0.4
weerloze;-0.4
weerzinwekkend;-0.9
weerzinwekkende;-0.9
weetgierig;0.1
weetgierige;0.1
weigerachtig;-0.7
weigerachtige;-0.7
wekenlang;0
wekenlange;0
welbekend;0.2
welbekende;0.2
welbewust;0.4
welbewuste;0.4
weldenkend;0.5
weldenkende;0.5
weldoordacht;0.5
weldoordachte;0.5
weledelzeergeleerd;1
weledelzeergeleerde;1
welgemeend;0.1
welgemeende;0.1
welgeschapen;0.8
welgeschapene;0.8
welgesteld;0.4
welgestelde;0.4
welkom;0.8
welkomme;0.8
welletjes;-0.4
welletjesse;-0.4
wellevend;0
wellevende;0
weloverwogen;0.4
weloverwogene;0.4
welriekend;0.1
welriekende;0.1
welsprekend;0.1
welsprekende;0.1
welvarend;0.4
welvarende;0.4
welvoeglijk;0.2
welvoeglijke;0.2
wenselijk;0.4
wenselijke;0.4
wereldberoemd;0.5
wereldberoemde;0.5
wereldomvattend;0
wereldomvattende;0
werelds;0
wereldschokkend;-0.7
wereldschokkende;-0.7
wereldse;0
wereldvermaard;0.5
wereldvermaarde;0.5
wereldwijd;0
wereldwijde;0
werkbaar;0.1
werkbare;0.1
werkelijk;0.1
werkelijke;0.1
werkloos;-0.5
werkloze;-0.5
werkzaam;0.3
werkzame;0.3
wervelend;0.6
wervelende;0.6
westers;0.1
westerse;0.1
wetenschappelijk;0.1
wetenschappelijke;0.1
wezenlijk;0.1
wezenlijke;0.1
wezenloos;-0.4
wezenloze;-0.4
wijd;0
wijde;0
wijlen;-0.1
wijlene;-0.1
wijs;0.7
wijsgerig;0.2
wijsgerige;0.2
wijze;0.7
wild;-0.1
wilde;-0.1
willekeurig;-0.1
willekeurige;-0.1
willoos;-0.6
willoze;-0.6
wilskrachtig;0.6
wilskrachtige;0.6
winderig;-0.3
winderige;-0.3
windstil;0.4
windstille;0.4
winnaar;0.5
winstgevend;0
winstgevende;0
wis;0.3
wiskundig;0
wiskundige;0
wispelturig;-0.6
wispelturige;-0.6
wisse;0.3
wisselvallig;-0.1
wisselvallige;-0.1
wit;-0.1
witte;-0.1
woedend;-0.5
woedende;-0.5
woelig;-0.5
woelige;-0.5
wolkeloos;0.1
wolkeloze;0.1
wolkenloos;0.1
wolkenloze;0.1
wollig;-0.1
wollige;-0.1
wonder;0.4
wonderbaar;0.9
wonderbaarlijk;0.9
wonderbaarlijke;0.9
wonderbare;0.9
wondere;0.4
wonderlijk;0.8
wonderlijke;0.8
wonderschone;0.9
wonderschoon;0.9
woonachtig;0
woonachtige;0
woordblind;-0.5
woordblinde;-0.5
wormstekig;-0.5
wormstekige;-0.5
would-be;-0.2
wraakzuchtig;-0.9
wraakzuchtige;-0.9
wrang;-0.4
wrange;-0.4
wrede;-0.1
wreed;-0.1
wreedaardig;-0.9
wreedaardige;-0.9
wulps;0.7
wulpse;0.7
zacht;0.2
zachtaardig;0.6
zachtaardige;0.6
zachte;0.2
zachtmoedig;0.2
zachtmoedige;0.2
zakelijk;0.1
zakelijke;0.1
zalig;0.5
zalige;0.5
zanderig;-0.4
zanderige;-0.4
zat;-0.4
zatte;-0.4
zedelijk;0.2
zedelijke;0.2
zedenkundig;0.2
zedenkundige;0.2
zeer;-0.5
zeeziek;-0.4
zeezieke;-0.4
zeker;0.3
zekere;0.3
zeldzaam;0.3
zeldzame;0.3
zelfbewust;0.3
zelfbewuste;0.3
zelfgebakken;0
zelfgebakkene;0
zelfgekozen;-0.2
zelfgekozene;-0.2
zelfgemaakt;0
zelfgemaakte;0
zelfstandig;0.4
zelfstandige;0.4
zelfverzekerd;0.4
zelfverzekerde;0.4
zelfverzekerder;0.5
zelfvoldaan;-0.2
zelfvoldane;-0.2
zelfzeker;0.5
zelfzekere;0.5
zenuwachtig;-0.4
zenuwachtige;-0.4
zenuwslopend;-0.4
zenuwslopende;-0.4
zenuwziek;-0.8
zenuwzieke;-0.8
zere;-0.5
zeurderig;-0.8
zeurderige;-0.8
zever;-0.8
zeveren;-0.8
zichtbaar;0
zichtbare;0
ziek;-0.7
zieke;-0.7
ziekelijk;-0.6
ziekelijke;-0.6
zielig;-0.5
zielige;-0.5
zielloos;-0.3
zielloze;-0.3
zijden;0
zijdene;0
zilt;0.4
zilte;0.4
zilveren;0.2
zilverene;0.2
zinloos;-0.6
zinloze;-0.6
zinnelijk;0.4
zinnelijke;0.4
zinnig;0.5
zinnige;0.5
zinvol;0.6
zinvolle;0.6
zionistisch;0
zionistische;0
zoel;0.1
zoele;0.1
zoet;0.4
zoete;0.4
zoetgevooisd;-0.2
zoetgevooisde;-0.2
zoetsappig;-0.5
zoetsappige;-0.5
zoetzure;-0.1
zoetzuur;-0.1
zogeheten;-0.1
zogehetene;-0.1
zogenaamd;-0.2
zogenaamde;-0.2
zogenoemd;-0.1
zogenoemde;-0.1
zomers;0.6
zomerse;0.6
zonaal;0
zonale;0
zondags;0.6
zondagse;0.6
zonderling;-0.1
zonderlinge;-0.1
zondig;-0.6
zondige;-0.6
zonneklaar;0.2
zonneklare;0.2
zonneslag;-0.2
zonnig;0.6
zonnige;0.6
zoölogisch;0
zoölogische;0
zootje;-0.6
zorgelijk;-0.4
zorgelijke;-0.4
zorgeloos;0.4
zorgeloze;0.4
zorgvuldig;0.4
zorgvuldige;0.4
zorgwekkend;-0.4
zorgwekkende;-0.4
zorgzaam;0.7
zorgzame;0.7
zout;0.4
zoute;0.4
zouteloos;0.1
zouteloze;0.1
zoutloos;-0.1
zoutloze;-0.1
zuiver;0.3
zuivere;0.3
zure;-0.2
zurig;-0.4
zurige;-0.4
zusterlijk;0
zusterlijke;0
zuur;-0.2
zuurstofarm;-0.5
zuurstofarme;-0.5
zuurverdiend;0.4
zuurverdiende;0.4
zwaar;-0.1
zwaargebouwd;0.1
zwaargebouwde;0.1
zwaargewond;-0.6
zwaargewonde;-0.6
zwaarmoedig;-0.4
zwaarmoedige;-0.4
zwaarwichtig;-0.2
zwaarwichtige;-0.2
zwak;-0.5
zwakbegaafd;-0.6
zwakbegaafde;-0.6
zwakke;-0.5
zwanger;0.1
zwangere;0.1
zware;-0.1
zwart;-0.3
zwarte;-0.3
zwartgallig;-0.6
zwartgallige;-0.6
zwart-wit;-0.4
zwart-witte;-0.4
zweterig;-0.4
zweterige;-0.4
zweverig;-0.5
zweverige;-0.5
zwoel;0.8
zwoele;0.8
👊;-0.1
👍;0.2
👎;-0.3
👏;0.2
👿;-1
💀;-0.2
💔;-0.2
💕;0.3
💖;0.3
💘;0.8
💞;0.3
🖕;-1
😀;0.1
😁;0.1
😃;0.1
😄;0.1
😅;0.2
😈;-0.2
😉;0.3
😊;0.1
😎;0.1
😒;-0.2
😓;-0.1
😔;-0.1
😕;-0.1
😖;-0.1
😗;0.2
😘;0.8
😙;0.2
😚;0.2
😛;0.1
😞;-0.2
😟;-0.3
😠;-1
😡;-1
😢;-0.2
😣;-0.2
😤;-1
😥;-0.1
😦;-0.1
😧;-0.2
😨;-0.2
😩;-0.2
😫;-0.2
😬;-0.1
😭;-0.2
😰;-0.1
😱;-0.2
😳;-0.1
😵;-0.1
😷;-0.1
😽;0.2
😾;-0.4
🙀;-0.2
🙁;-0.1
🙂;0.1
🙄;-0.1
🤐;-0.2
🤔;-0.2
🤢;-0.3
🤥;-0.2
🤧;-0.2
🤮;-0.8
te aanwezig;-0.3
te aanwezige;-0.3
te abstract;-0.3
te abstracte;-0.3
te accuraat;-0.3
te accurate;-0.3
te aimabel;-0.3
te aimabele;-0.3
te altruïstisch;-0.3
te altruïstische;-0.3
te amicaal;-0.3
te amicale;-0.3
te amoureus;-0.3
te amoureuze;-0.3
te assertief;-0.3
te assertieve;-0.3
te attractief;-0.3
te attractieve;-0.3
te avontuurlijk;-0.3
te avontuurlijke;-0.3
te bedachtzaam;-0.3
te bedachtzame;-0.3
te charismatisch;-0.3
te charismatische;-0.3
te close;-0.3
te consequent;-0.3
te consequente;-0.3
te cool;-0.3
te direct;-0.3
te directe;-0.3
te dromerig;-0.3
te dromerige;-0.3
te eenvoudig;-0.3
te eenvoudige;-0.3
te exact;-0.3
te exacte;-0.3
te extreem;-0.3
te extreme;-0.3
te fors;-0.3
te forse;-0.3
te gedetailleerd;-0.3
te geestig;-0.3
te geestige;-0.3
te gevat;-0.3
te gevatte;-0.3
te gezellig;-0.3
te gezellige;-0.3
te giechelig;-0.3
te giechelige;-0.3
te gretig;-0.3
te gretige;-0.3
te heftig;-0.3
te heftige;-0.3
te hongerig;-0.3
te hongerige;-0.3
te kordaat;-0.3
te kordater;-0.3
te los;-0.3
te losse;-0.3
te makkelijk;-0.3
te makkelijke;-0.3
te meegaand;-0.3
te meegaande;-0.3
te nauwgezet;-0.3
te nauwgezette;-0.3
te nauwkeurig;-0.3
te nauwkeurige;-0.3
te ontspannen;-0.3
te optimistisch;-0.3
te optimistische;-0.3
te perfect;-0.3
te perfecte;-0.3
te pittig;-0.3
te pittige;-0.3
te precies;-0.3
te punctueel;-0.3
te punctuele;-0.3
te rationeel;-0.3
te rationele;-0.3
te relaxed;-0.3
te sarcastisch;-0.3
te sarcastische;-0.3
te secure;-0.3
te secuur;-0.3
te serieus;-0.3
te serieuze;-0.3
te snel;-0.3
te stevig;-0.3
te stevige;-0.3
te uitbundig;-0.3
te uitbundige;-0.3
te uitgebreid;-0.3
te uitgebreide;-0.3
te veilig;-0.3
te veilige;-0.3
te vlot;-0.3
te vlotte;-0.3
te voorzichtig;-0.3
te voorzichtige;-0.3
te vriendschappelijk;-0.3
te vroeg;-0.3
te vroege;-0.3
te weinig;-0.3
te zeker;-0.3
te zekere;-0.3
te zelfbewust;-0.3
te zelfbewuste;-0.3
te zelfstandig;-0.3
te zelfstandige;-0.3
te zelfverzekerd;-0.3
te zelfverzekerde;-0.3
